feature,shap_importance
dst_host_srv_count,1.990863433185173
service,1.9135912713634415
flag,1.5824166303541765
count,1.4531074202614211
logged_in,1.2574815502739887
dst_host_serror_rate,1.2389892442989527
same_srv_rate,1.096924418795953
dst_host_srv_serror_rate,0.9882174627318452
dst_host_count,0.8793719065465465
dst_host_rerror_rate,0.772892473937925
srv_diff_host_rate,0.7204073892194253
dst_host_same_srv_rate,0.6519284683834591
srv_serror_rate,0.5649677939794994
dst_host_diff_srv_rate,0.4860061313834511
serror_rate,0.2848246658664945
dst_host_srv_rerror_rate,0.21446169797214729
srv_rerror_rate,0.21270329465597215
diff_srv_rate,0.2107631931509401
rerror_rate,0.055950136503723984
